state,station_no,station_name,latitude,longitude,year,month,storage_percent_full,capacity_GL,owner
SA,SA003,SA South Storage #3,-27.74299,135.251496,2023,7,52.2,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2023,8,56.4,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2023,9,56.5,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2023,10,64.8,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2023,11,67.3,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2023,12,58.7,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2024,1,61.3,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2024,2,64.7,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2024,3,54.6,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2024,4,60.5,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2024,5,61.1,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2024,6,55.6,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2024,7,45.6,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2024,8,57.2,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2024,9,52.8,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2024,10,54.9,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2024,11,58.2,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2024,12,63.7,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2025,1,65.6,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2025,2,67.6,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2025,3,63.9,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2025,4,57.9,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2025,5,55.5,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2025,6,56.4,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2025,7,53.6,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2025,8,40.3,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2025,9,37.6,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2025,10,63.5,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2025,11,54.7,128.5,SA - SA Water
SA,SA003,SA South Storage #3,-27.74299,135.251496,2025,12,65.2,128.5,SA - SA Water
SA,SA004,SA West Dam #4,-33.57656,133.969557,2020,1,71.0,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2020,2,64.9,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2020,3,60.3,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2020,4,54.0,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2020,5,51.3,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2020,6,52.9,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2020,7,41.6,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2020,8,48.4,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2020,9,44.7,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2020,10,50.4,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2020,11,61.2,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2020,12,53.3,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2021,1,86.8,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2021,2,65.9,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2021,3,69.2,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2021,4,71.4,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2021,5,54.2,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2021,6,41.9,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2021,7,51.7,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2021,8,50.5,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2021,9,45.7,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2021,10,66.1,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2021,11,70.6,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2021,12,79.9,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2022,1,69.7,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2022,2,65.5,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2022,3,69.0,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2022,4,65.9,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2022,5,66.9,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2022,6,66.2,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2022,7,63.7,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2022,8,59.4,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2022,9,66.2,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2022,10,62.6,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2022,11,72.4,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2022,12,67.9,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2023,1,72.8,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2023,2,71.6,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2023,3,77.7,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2023,4,61.0,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2023,5,57.9,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2023,6,55.2,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2023,7,49.7,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2023,8,48.9,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2023,9,65.2,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2023,10,56.5,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2023,11,59.4,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2023,12,75.1,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2024,1,74.3,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2024,2,63.3,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2024,3,59.8,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2024,4,59.1,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2024,5,48.1,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2024,6,44.0,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2024,7,52.7,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2024,8,52.4,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2024,9,60.3,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2024,10,49.9,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2024,11,59.4,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2024,12,67.7,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2025,1,62.8,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2025,2,70.9,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2025,3,70.7,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2025,4,54.9,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2025,5,53.6,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2025,6,58.5,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2025,7,59.2,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2025,8,54.2,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2025,9,57.0,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2025,10,53.3,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2025,11,65.5,167.2,BoM
SA,SA004,SA West Dam #4,-33.57656,133.969557,2025,12,70.4,167.2,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2020,1,73.3,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2020,2,53.0,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2020,3,54.6,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2020,4,49.3,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2020,5,47.8,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2020,6,47.2,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2020,7,46.1,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2020,8,38.8,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2020,9,44.9,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2020,10,52.6,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2020,11,54.5,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2020,12,69.3,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2021,1,71.9,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2021,2,72.0,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2021,3,67.9,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2021,4,66.0,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2021,5,55.0,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2021,6,42.5,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2021,7,51.3,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2021,8,46.4,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2021,9,50.8,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2021,10,62.5,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2021,11,71.4,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2021,12,67.7,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2022,1,72.8,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2022,2,79.8,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2022,3,67.4,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2022,4,76.6,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2022,5,59.3,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2022,6,41.7,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2022,7,55.5,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2022,8,54.6,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2022,9,63.7,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2022,10,65.0,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2022,11,65.1,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2022,12,62.3,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2023,1,65.7,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2023,2,60.5,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2023,3,58.5,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2023,4,60.5,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2023,5,62.0,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2023,6,50.7,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2023,7,39.8,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2023,8,51.0,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2023,9,59.1,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2023,10,53.3,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2023,11,61.1,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2023,12,65.7,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2024,1,57.2,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2024,2,64.5,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2024,3,56.2,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2024,4,54.5,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2024,5,41.6,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2024,6,40.7,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2024,7,46.3,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2024,8,41.1,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2024,9,57.3,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2024,10,49.6,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2024,11,58.3,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2024,12,66.2,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2025,1,54.4,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2025,2,51.0,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2025,3,48.8,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2025,4,60.5,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2025,5,44.6,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2025,6,59.6,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2025,7,39.6,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2025,8,45.4,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2025,9,57.2,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2025,10,65.0,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2025,11,70.3,92.1,BoM
SA,SA005,SA Valley Reservoir #5,-35.337228,133.466004,2025,12,68.9,92.1,BoM
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2020,1,76.6,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2020,2,77.3,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2020,3,73.7,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2020,4,67.0,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2020,5,62.7,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2020,6,70.2,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2020,7,62.6,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2020,8,58.8,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2020,9,68.4,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2020,10,67.3,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2020,11,81.3,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2020,12,80.1,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2021,1,86.6,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2021,2,88.6,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2021,3,72.8,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2021,4,70.5,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2021,5,65.1,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2021,6,69.5,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2021,7,77.7,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2021,8,82.0,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2021,9,76.1,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2021,10,80.3,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2021,11,71.5,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2021,12,82.7,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2022,1,84.5,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2022,2,84.2,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2022,3,83.3,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2022,4,76.4,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2022,5,62.4,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2022,6,75.1,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2022,7,62.8,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2022,8,72.0,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2022,9,86.7,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2022,10,73.8,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2022,11,69.1,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2022,12,86.2,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2023,1,91.9,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2023,2,95.7,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2023,3,72.9,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2023,4,78.2,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2023,5,67.5,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2023,6,66.0,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2023,7,81.1,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2023,8,57.6,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2023,9,71.8,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2023,10,78.1,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2023,11,86.8,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2023,12,84.5,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2024,1,82.1,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2024,2,76.6,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2024,3,76.9,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2024,4,68.2,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2024,5,69.0,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2024,6,59.4,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2024,7,62.5,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2024,8,61.4,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2024,9,72.0,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2024,10,70.0,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2024,11,64.6,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2024,12,86.5,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2025,1,75.8,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2025,2,76.0,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2025,3,72.7,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2025,4,79.5,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2025,5,53.5,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2025,6,81.4,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2025,7,67.6,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2025,8,63.9,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2025,9,65.9,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2025,10,73.0,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2025,11,79.4,289.4,TAS - Hydro Tasmania
TAS,TAS001,TAS Valley Reservoir #1,-43.711882,146.572366,2025,12,83.8,289.4,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2020,1,89.6,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2020,2,88.7,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2020,3,91.9,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2020,4,94.8,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2020,5,77.0,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2020,6,83.9,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2020,7,69.4,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2020,8,77.9,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2020,9,82.4,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2020,10,78.4,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2020,11,81.3,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2020,12,96.4,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2021,1,95.6,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2021,2,92.1,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2021,3,89.7,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2021,4,85.6,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2021,5,89.0,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2021,6,83.3,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2021,7,83.1,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2021,8,82.7,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2021,9,80.3,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2021,10,93.0,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2021,11,99.0,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2021,12,99.0,64.1,TAS - Hydro Tasmania
TAS,TAS002,TAS Lower Dam #2,-41.964707,148.419793,2022,1,99.0,64.1,TAS - Hydro Tasmania
